1428,-4888,3407
1396,-4978,3385
1396,-4992,3457
1486,-4944,3435
1464,-4964,3431
1450,-4948,3471
1464,-4924,3409
1490,-4910,3444
1450,-4906,3459
1446,-4894,3421
1380,-4928,3399
1396,-4930,3447
1410,-5034,3499
1498,-4992,3462
1484,-5006,3468
1406,-4892,3433
1138,-4764,3405
960,-4550,3376
862,-4362,3375
922,-4246,3292
1060,-4210,3281
1182,-4040,3176
1044,-4038,3271
838,-3928,3226
990,-4080,3285
976,-4138,3223
930,-4084,3258
948,-4010,3257
1046,-3928,3254
1100,-3860,3158
1160,-3762,3199
1154,-3688,3158
1046,-3598,3140
828,-3560,3269
736,-3524,3253
846,-3422,3223
1006,-3298,3110
966,-3132,3190
1100,-2842,3182
1482,-2558,3221
1770,-2542,3214
1920,-2534,3087
2038,-2280,3233
2172,-2696,3140
2512,-3486,3072
2948,-4378,3389
3402,-4948,3794
3756,-5322,4467
4128,-5440,5166
4224,-5548,6044
4086,-5606,6612
3840,-5636,6944
3604,-5642,7266
3384,-5662,7550
3048,-5644,7844
2434,-5502,8198
1780,-5232,8617
1356,-4894,8674
984,-4428,8766
612,-4198,8691
200,-4024,8566
-252,-3870,8385
-636,-3102,7918
-812,-2460,7314
-712,-1976,6912
-426,-1504,6639
-142,-1232,6257
320,-1000,5505
924,-902,4824
1252,-978,4516
1282,-1064,4439
1232,-1252,4106
1310,-1702,3758
1738,-2740,3183
2214,-3846,3094
2624,-4638,3366
2812,-5218,3804
2946,-5760,4281
2912,-5950,4523
3102,-6124,5102
3352,-6204,5932
3666,-5932,6840
3968,-5552,7024
4322,-5234,6673
4772,-4614,6637
4916,-3918,6223
4906,-3308,5730
4748,-2758,5123
4338,-2570,4467
3808,-2432,3924
3104,-2096,3714
2320,-1628,3750
1480,-1376,4043
646,-1214,4538
14,-1230,5250
-218,-1294,6033
-246,-1390,6699
-198,-1492,7150
38,-1598,7503
104,-1668,7675
-76,-1764,7595
-272,-1718,7310
-554,-1912,6956
-752,-2124,6693
-1032,-2482,6450
-1140,-2838,6473
-1166,-3316,6488
-1160,-3754,6693
-1026,-4138,6948
-814,-4498,7129
-606,-4758,7457
-234,-4966,7746
238,-5096,8077
610,-5092,8209
858,-5202,8357
954,-5360,8233
1216,-5556,8113
1526,-5644,8073
2056,-5806,8000
2560,-5820,7863
3214,-5774,7544
3766,-5528,7271
4354,-5192,6761
4730,-4746,6268
5030,-3988,5923
4948,-3114,5441
4598,-2402,5058
4060,-1902,4708
3950,-1776,4545
3502,-1664,4322
3128,-1752,3937
2742,-2002,3590
2364,-2300,3380
2128,-2638,3145
1852,-2890,3126
1428,-2844,3203
944,-2698,3362
696,-2676,3346
570,-2804,3525
412,-3098,3520
302,-3366,3569
136,-3476,3599
-96,-3674,3812
-320,-3950,4018
-480,-4040,4234
-590,-4230,4461
-664,-4506,4778
-790,-4644,4980
-838,-4536,5145
-834,-4580,5073
-914,-4116,4920
-984,-3608,4818
-988,-3272,4834
-952,-2868,4967
-780,-2374,4998
-716,-1966,5093
-448,-1688,5393
-220,-1338,5647
72,-1062,5800
410,-864,5949
808,-678,6155
1276,-538,6033
1784,-472,5720
2332,-602,5301
2956,-906,4995
3412,-1182,4726
3782,-1534,4597
3918,-1988,4344
3904,-2644,3904
3662,-3506,3557
3080,-4210,3369
2412,-4520,3264
1620,-4236,3178
842,-3990,3284
260,-3934,3624
-86,-4102,3882
22,-4462,3910
352,-4838,3843
764,-5164,3786
1356,-5126,3656
1970,-5014,3428
2626,-4630,3317
3284,-4536,3491
3810,-4400,3786
4270,-4324,4130
4602,-4400,4853
4830,-4340,5440
4970,-4020,6065
4958,-3692,6316
4946,-3336,6478
4852,-2930,6679
4664,-2438,6681
4484,-1960,6727
4200,-1780,6969
3958,-1704,7416
3540,-1446,7591
3046,-1244,7730
2698,-1150,7662
2228,-942,7601
1780,-934,7646
1224,-798,7198
728,-796,6872
344,-872,6569
-88,-1066,5790
-342,-1536,5177
-492,-2108,4697
-538,-2810,4176
-380,-3530,3951
-6,-3820,3712
550,-4340,3512
1134,-4816,3430
1124,-4352,3317
924,-4532,3368
598,-4456,3510
-6,-4408,3887
-418,-4070,4177
-702,-3606,4512
-926,-3538,4785
-1062,-3174,5174
-1086,-2726,5564
-988,-2500,5704
-986,-2278,5888
-858,-2088,5853
-764,-1882,5673
-656,-1722,5589
-424,-1490,5528
-230,-1374,5387
-110,-1394,4999
-166,-1682,4632
-112,-1774,4469
158,-1688,4314
426,-1656,4160
666,-1598,4024
930,-1646,3880
1242,-1712,3670
1412,-1970,3449
1438,-2130,3473
1628,-1758,3566
1716,-1852,3519
1754,-2278,3359
1814,-2450,3289
1730,-2774,3113
1652,-2964,3121
1724,-2500,3204
1712,-2434,3256
1718,-2414,3231
1704,-2424,3255
1832,-2424,3279
1884,-2602,3119
1800,-2580,3223
1676,-2504,3201
1432,-2496,3276
1364,-2408,3278
1094,-2236,3471
576,-2254,3685
126,-2202,3990
-118,-1802,4403
16,-1478,4777
254,-1204,4880
478,-1308,4554
514,-1472,4328
530,-1584,4134
484,-1506,4242
414,-1404,4390
330,-1312,4840
134,-1244,5065
260,-1174,4986
668,-930,4883
1428,-656,5069
2138,-622,5381
2612,-586,5862
2702,-662,6466
2524,-716,6958
2300,-940,7532
1970,-1368,8180
1564,-1942,8691
1096,-2670,8844
516,-3530,8771
8,-4628,8091
-244,-5408,7125
-326,-5570,6264
-426,-5316,5299
-436,-4488,4337
-152,-3242,3776
294,-2252,3826
424,-1464,4291
706,-838,5235
1380,-532,5958
2242,-486,6144
3134,-742,6001
3810,-1112,5851
4170,-1614,5183
3816,-2214,4041
2830,-2490,3299
1596,-2910,3090
1428,-3784,2968
2324,-4028,3060
3298,-3654,3311
3800,-3322,3572
4082,-2920,3931
4536,-3096,4430
4872,-3184,5174
4920,-2902,5658
4782,-2236,6112
4166,-1482,6428
3520,-956,6187
3274,-840,5866
3188,-868,5859
3350,-892,5579
3316,-966,5258
2656,-832,4680
1692,-886,4621
906,-964,4822
316,-1166,4996
-266,-1398,5472
-498,-1574,5989
-464,-1486,6424
-362,-1414,6762
-148,-1360,7141
154,-1368,7364
372,-1350,7572
536,-1560,7963
704,-2152,8500
1190,-2988,8934
1796,-3678,9118
2488,-4032,8901
3212,-4242,8739
3762,-4298,8415
4250,-4242,7807
4688,-4254,7185
4872,-4294,6293
4900,-4164,5420
4592,-3878,4505
4078,-3392,3853
3380,-2818,3513
2812,-2466,3348
2184,-2166,3293
1438,-2106,3369
728,-1956,3744
246,-1790,4150
-188,-1808,4506
-636,-1986,5046
-840,-2232,5287
-1016,-2466,5561
-1176,-2888,6172
-1258,-3312,6200
-1238,-3292,5984
-1210,-3288,5544
-1002,-2750,5163
-508,-2224,4597
216,-1880,4142
1294,-1456,4023
2236,-1104,4168
2684,-980,4557
2914,-1026,4664
2810,-976,4702
2808,-948,4667
2624,-1094,4408
1904,-1092,4270
918,-1236,4241
-50,-1586,4763
-738,-1842,5611
-970,-2158,6352
-882,-2356,6934
-754,-2334,7313
-724,-2314,7290
-968,-2488,7103
-1218,-3272,6769
-1186,-4052,5816
-626,-4662,4811
156,-4608,3825
858,-4316,3352
1686,-4156,3124
2616,-4236,3230
3160,-4406,3415
3682,-4752,3878
4242,-4892,4577
4608,-4750,5133
4704,-4622,5524
4824,-4518,5750
4916,-4204,5987
5016,-3712,6121
4972,-3270,6131
4888,-2886,5991
4778,-2558,5770
4664,-2326,5742
4690,-2280,5644
4800,-2448,5954
4798,-2534,6172
4736,-2494,6742
4474,-2374,7226
4196,-2462,7835
3742,-2384,8097
3192,-2486,8651
2338,-2630,8910
1430,-2670,8883
480,-2672,8656
-334,-2998,8144
-856,-3400,7597
-1112,-3778,6846
-1174,-4030,6153
-1104,-4112,5397
-858,-4320,4908
-594,-4406,4495
-366,-4316,4131
-54,-4294,3854
264,-4216,3639
476,-3838,3406
598,-3340,3299
994,-2746,3269
1520,-2204,3422
2098,-1870,3595
2668,-1760,3716
3032,-1802,3843
3466,-2110,3895
3672,-2022,4091
4020,-2172,4271
4376,-2530,4578
4682,-2574,5068
4744,-2414,5736
4682,-2088,6147
4508,-1988,6623
4446,-2162,7052
4448,-2586,7505
4400,-3254,7806
4172,-3682,8212
3838,-4118,8353
3474,-4762,8353
2934,-4996,8471
2412,-5212,8516
1972,-5334,8416
1510,-5566,8244
1102,-5860,7868
828,-6188,7007
692,-6264,6194
454,-6038,5451
76,-5660,4942
-270,-5208,4804
-534,-4806,4671
-722,-4336,4780
-942,-3728,4732
-968,-3114,4938
-884,-2560,5063
-732,-1928,5358
-474,-1524,5637
-162,-1168,6206
320,-1012,6895
914,-1240,7825
1340,-1468,8251
1800,-1558,8457
2326,-1740,8496
2944,-1594,8207
3386,-1380,7603
3736,-1204,6639
4056,-1474,5543
4286,-1892,5091
4332,-2184,4731
4294,-2154,4611
4080,-1680,5064
3666,-1068,5953
3072,-906,6993
2226,-1072,7862
1410,-1660,8470
786,-2468,8694
362,-2558,8560
-114,-1906,7787
-290,-1488,7041
-340,-1684,7300
-384,-2102,7593
-630,-2252,7462
-768,-2574,7360
-984,-2738,7142
-1098,-2644,6909
-1082,-2582,6704
-1068,-2544,6680
-1016,-2526,6612
-1118,-2626,6507
-1218,-2666,6279
-1190,-2662,6102
-1112,-2452,5877
-932,-2020,5705
-772,-2020,5327
-526,-1876,4919
238,-1372,4604
798,-1278,4286
1224,-1528,3833
1960,-1572,3735
2526,-1440,3916
2830,-1390,4028
2890,-1448,4044
2770,-1490,3891
2690,-1688,3738
2534,-1762,3594
2256,-1874,3505
2424,-2676,3203
2788,-3110,3212
3058,-3392,3285
3000,-3874,3238
2510,-4182,3189
1836,-4534,3221
1228,-4902,3518
760,-5066,3669
380,-4614,3601
432,-3960,3463
882,-3542,3095
1764,-3320,3034
2682,-3358,3006
3460,-3634,3390
3944,-3888,3692
4228,-4098,4097
4514,-4220,4437
4620,-4410,4821
4600,-4674,5003
4466,-5020,5154
4200,-5492,5466
3928,-5754,6154
3712,-5714,7085
3314,-5420,7921
2712,-4914,8615
2198,-4694,8840
1370,-4784,8721
682,-4998,8331
132,-5162,7859
-404,-5318,6913
-778,-5040,5776
-820,-4516,4944
-570,-4174,4315
-172,-3794,3800
546,-3384,3413
1332,-3388,3121
2200,-3444,3009
3080,-3680,3157
3738,-3962,3540
4140,-4090,4069
4588,-4242,4522
4686,-4526,5139
4700,-4712,5287
4648,-4948,5548
4570,-4996,5778
4582,-5004,6085
4596,-4894,6424
4652,-4734,6691
4532,-4476,7212
4382,-4330,7606
4142,-4138,7945
3944,-3840,8275
3852,-3456,8411
3970,-3118,8228
4312,-2636,7693
4696,-2618,6871
4938,-2838,6078
4828,-3178,5228
4616,-3404,4539
4338,-3582,4094
3934,-3400,3796
3404,-3384,3482
2612,-3394,3162
2010,-3420,3010
1348,-3262,3028
704,-3250,3324
442,-3238,3420
40,-3296,3678
-370,-3548,3921
-582,-3794,4247
-736,-4218,4636
-684,-4916,4974
-296,-5624,5591
154,-6008,6329
710,-6140,6974
1272,-6242,7220
1892,-6256,7345
2506,-6198,7378
3184,-5980,7285
3752,-5666,7147
4122,-5302,7192
4402,-4948,7117
4566,-4702,6970
4698,-4464,7049
4766,-4260,6949
4698,-4378,7072
4420,-4624,7415
3932,-4938,7805
3300,-5094,8146
2490,-5400,8331
1644,-5716,8093
926,-5808,7787
408,-5832,7360
-114,-5828,6635
-358,-5486,5760
-612,-4878,4832
-626,-4126,4357
-514,-3930,4159
-372,-3258,3909
66,-2620,3724
576,-2530,3519
1192,-2822,3223
1870,-3082,3095
2624,-3262,3127
3334,-3304,3334
4020,-3312,3808
4460,-3460,4332
4674,-3816,4806
4752,-4150,5251
4742,-4374,5398
4722,-4654,5281
4558,-4956,5195
4284,-5228,5184
3980,-5508,4993
3316,-5698,4505
2254,-5744,4109
1250,-5708,4052
512,-5486,4207
268,-5278,4342
356,-5318,4117
576,-5246,3948
824,-5272,3953
874,-5098,3753
774,-5340,3932
642,-5694,4397
856,-5972,4673
1396,-6334,5131
1954,-6456,5497
2002,-6510,5437
1934,-6474,5351
1780,-6496,5579
1558,-6504,5858
1502,-6484,5987
1532,-6542,6104
1482,-6524,6362
1286,-6428,6825
988,-6226,7156
838,-6222,7038
702,-6226,6808
718,-6270,6422
750,-6316,5939
650,-6340,5876
284,-6048,5757
-268,-5714,5714
-366,-5586,5870
-480,-5578,6031
-476,-5400,6095
-868,-4994,6106
-1152,-4216,6320
-1246,-3404,6504
-1192,-2624,6206
-866,-2060,5700
-406,-1508,5168
544,-1016,4812
1644,-746,4821
2458,-910,4620
2886,-1154,4461
2988,-1272,4261
2514,-1178,4156
1686,-1072,4218
1136,-1040,4427
712,-1140,4574
226,-1388,4577
-304,-1732,4715
-614,-2202,4764
-600,-2532,4418
-420,-2960,4095
-432,-3228,4033
-442,-2650,4177
-216,-2286,4157
194,-2374,3777
872,-2792,3311
1664,-2882,3032
2624,-2982,3217
3040,-2964,3335
3160,-2672,3422
3182,-2104,3702
3322,-1218,4665
3260,-858,5792
2876,-736,6714
1944,-800,7209
1112,-934,7392
538,-1112,7335
-48,-1348,7072
-538,-1660,6685
-774,-1960,6138
-838,-2168,5474
-792,-2448,4844
-656,-2732,4458
-544,-3140,4184
-352,-3274,3956
162,-3376,3543
1254,-3692,3116
2160,-4246,3170
2376,-5034,3408
2282,-5724,3960
2160,-6088,4435
1948,-6378,5108
1640,-6518,5814
1230,-6342,6554
718,-6108,7068
462,-5790,7386
20,-5336,7484
-376,-4816,7683
-648,-4036,7704
-798,-3250,7579
-994,-2884,7158
-1156,-2830,6464
-1212,-2938,5782
-1190,-3156,5179
-908,-3730,4623
-466,-4478,4252
-26,-4924,4152
424,-5202,3940
786,-5072,3736
844,-4934,3514
1034,-4684,3351
1144,-4424,3217
1418,-4134,3036
1588,-3328,2983
1812,-2706,3069
2188,-2426,3260
2570,-2054,3491
2880,-1794,3758
3058,-1652,3867
2868,-1316,4207
2668,-1032,4525
2240,-716,4935
1614,-622,5255
916,-676,5593
260,-988,5676
-168,-1272,5644
-476,-1574,5591
-596,-1836,5577
-698,-1886,5783
-742,-1882,6248
-582,-1724,6693
-494,-1688,6999
-214,-1780,7543
116,-1664,7804
694,-1536,8016
1324,-1498,8294
2200,-1766,8516
2674,-2066,8635
3168,-2284,8511
3624,-2526,8431
3854,-2596,8219
4012,-2476,7946
4176,-2278,7678
4334,-2158,7223
4354,-1784,6685
4008,-1340,5674
3406,-1126,4805
3046,-1006,4817
2758,-920,4790
2696,-876,4849
2682,-972,4585
2490,-1210,4086
2230,-1326,4018
1694,-1218,4008
1326,-1570,3772
1086,-1794,3696
676,-2100,3610
204,-2618,3755
-140,-2998,3968
-610,-2990,4357
-888,-3056,4689
-960,-3418,4858
-1112,-3400,5168
-1172,-2998,5247
-1078,-2700,5168
-966,-2722,4913
-748,-2662,4633
-594,-2312,4502
-408,-2090,4512
-374,-1904,4552
-414,-1940,4666
-382,-1910,4552
-42,-2278,4008
660,-3058,3283
1422,-3998,3209
1558,-4722,3362
1360,-5242,3633
1366,-5664,3919
1606,-5880,4194
1802,-6036,4415
2088,-6168,4654
2226,-6118,4454
2492,-5808,4225
2818,-5750,4145
3332,-5584,4258
3922,-5076,4271
4216,-4134,4072
4332,-3010,4126
4090,-2210,4285
3558,-1542,4387
2850,-1094,4409
1832,-850,4525
852,-852,5028
112,-1020,5611
-328,-1322,6209
-582,-1702,6648
-796,-2046,6796
-872,-2244,6898
-946,-2274,6690
-980,-2238,6365
-1028,-2300,5652
-936,-2678,4925
-666,-3100,4330
-404,-3708,3971
-6,-4426,3854
392,-5192,4027
870,-5648,4203
1304,-5890,4217
1768,-6000,4350
2268,-6160,4639
2740,-6314,5080
3070,-6300,5670
3038,-6280,6368
3330,-6052,6995
3680,-5716,7135
3972,-5324,7378
3942,-4972,7825
3740,-4580,8182
3424,-4284,8584
3196,-3994,8822
2964,-3272,8927
2714,-2566,8767
2592,-2068,8612
2386,-1524,8301
2356,-1104,7860
2356,-748,7128
2432,-614,6425
2378,-616,5538
2074,-784,4828
1658,-1108,4304
1286,-1382,3961
984,-1784,3715
730,-2090,3641
368,-2424,3729
-70,-2752,3835
-390,-2912,4118
-530,-2774,4323
-530,-2564,4312
-406,-2352,4357
-380,-2254,4324
-326,-2254,4349
-350,-2198,4387
-228,-2000,4355
10,-1880,4167
378,-1976,3862
632,-2092,3644
1140,-2110,3419
1698,-1986,3451
2164,-2102,3416
2564,-2290,3294
2966,-2464,3448
3358,-2846,3483
3454,-3248,3352
3422,-3782,3447
3372,-4114,3497
3106,-4406,3435
2870,-4696,3370
2532,-4850,3348
2202,-4846,3344
1796,-4290,3076
1362,-3336,3105
776,-2616,3460
320,-1764,4043
230,-1290,4868
-10,-1128,5632
30,-1116,6569
104,-1242,7218
260,-1480,7718
642,-1792,8237
964,-1984,8554
1272,-2356,8714
1498,-2734,8952
1598,-3056,9024
1642,-3208,9129
1548,-2702,8974
1272,-1554,8276
1082,-700,6873
1344,-620,5297
1870,-1372,3989
2324,-2424,3265
2646,-3710,3152
2596,-4656,3277
2480,-5352,3808
2578,-5888,4268
2884,-6104,4813
3160,-6214,5480
3346,-6180,5902
3508,-6144,6380
3678,-5966,6491
3732,-5910,6489
3788,-5930,6434
3744,-5956,6262
3678,-5938,5962
3692,-5964,5962
3686,-5970,6209
3656,-5880,6593
3768,-5672,7030
3844,-5214,7609
3894,-4648,8045
3902,-3962,8299
3908,-3160,8332
3790,-2244,8051
3752,-1440,7219
3620,-1052,6231
3292,-920,5394
3034,-1126,4675
2756,-1260,4185
2276,-1378,3946
1942,-1394,3901
1632,-1418,3832
1448,-1542,3824
1312,-1656,3722
1084,-1704,3697
888,-1740,3866
762,-1708,3880
548,-1700,4000
524,-1624,4039
590,-1868,3870
380,-1772,4115
154,-1662,4382
74,-1848,4291
-62,-1968,4318
-232,-2100,4297
-208,-2002,4353
-136,-1888,4446
-36,-1712,4466
16,-1584,4502
62,-1428,4542
18,-1380,4635
82,-1382,4782
8,-1350,4853
-36,-1272,5044
-140,-1296,5220
-80,-1288,5282
34,-1226,5096
328,-1290,4549
902,-1456,3976
1696,-1792,3519
2610,-2286,3245
3178,-3250,3348
3330,-3998,3390
3060,-4608,3408
2814,-4966,3506
2382,-4188,3088
1688,-2974,3091
848,-2016,3603
430,-1302,4447
128,-1200,5159
-238,-1408,5229
-310,-1754,4641
-18,-1946,4194
338,-2168,3798
538,-2170,3659
744,-1912,3712
684,-1538,4038
658,-1384,4280
622,-1186,4524
552,-1142,4618
418,-1144,4694
268,-1228,4798
26,-1136,5296
-100,-1112,5983
208,-974,6786
580,-1082,7530
924,-1360,8054
1112,-1608,8371
1452,-1768,8570
2050,-1940,8745
2978,-2058,8512
3982,-2506,8120
4570,-3432,7462
4718,-4408,6936
4622,-4968,6017
4156,-5260,5023
3390,-5258,3948
2282,-4620,3302
1730,-3772,3026
1140,-3050,3155
534,-2412,3479
-96,-2108,3985
-508,-1984,4516
-498,-1782,4892
-522,-1532,5330
-604,-1566,5679
-766,-1844,5518
-800,-1920,5293
-644,-1962,4756
-362,-1890,4490
-186,-2136,4122
212,-2294,3722
786,-1926,3541
1472,-1510,3794
2166,-1108,4142
2790,-856,4842
3202,-744,5692
3238,-898,6593
3260,-1152,7440
3228,-1708,8137
3206,-2494,8646
3178,-3348,8812
